연번 ,업소명(상호),영업장소재지,경도,위도,위생등급,지정번호,관할기관,지정일자
4,부평동 커피공장,부산광역시 중구 부평2길 28(1층 부평동1가),129.0265344,35.10067615,매우우수,HG220008762,부산광역시 중구,2022-10-13
9,인생아구찜,부산광역시 중구 복병산길 6(대청동1가),129.0319738,35.10321694,매우우수,HG230009021,부산광역시 중구,2023-11-15
10,남포설렁탕,부산광역시 중구 구덕로34번길 5(1층 남포동2가),129.0320454,35.09846593,매우우수,HG220008664,부산광역시 중구,2022-10-12
11,용두산 산수정,부산광역시 중구 광복로 67(2층 광복동2가),129.0324802,35.09902109,우수,HG220008707,부산광역시 중구,2022-10-12
12,돌배기집 부산중앙동점,부산광역시 중구 대청로 127(1층 동광동4가),129.0337922,35.10303016,우수,HG220002776,부산광역시 중구,2022-04-22
13,샤브진,"부산광역시 중구 중앙대로 2(지하1층 중앙동7가, 롯데백화점광복점 식품관)",129.0367048,35.09830894,매우우수,HG220008735,부산광역시 중구,2022-10-12
14,반반식당,"부산광역시 중구 중앙대로 2(지하1층 중앙동7가, 롯데백화점)",129.0367048,35.09830894,매우우수,HG220010847,부산광역시 중구,2022-12-09
15,모시모시,부산광역시 중구 중앙대로 2(롯데백화점광복점 지상10층 중앙동7가),129.0367048,35.09830894,매우우수,HG190002805,부산광역시 중구,2021-12-27
16,가홍치킨(광복점),부산광역시 중구 중앙대로 2(롯데백화점광복점 지하 1층 중앙동7가),129.0367048,35.09830894,매우우수,HG200009478,부산광역시 중구,2022-12-08
17,경복궁불고기광복점(주)덕용푸드시스템,부산광역시 중구 중앙대로 2(롯데백화점광복점 본관10층 중앙동7가),129.0367048,35.09830894,매우우수,HG230000551,부산광역시 중구,2023-02-16
18,풍원장 롯데광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 10층 중앙동7가),129.0367048,35.09830894,매우우수,HG220000913,부산광역시 중구,2022-02-17
19,로카보어테이블 광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가),129.0367048,35.09830894,매우우수,HG230006621,부산광역시 중구,2023-09-06
20,류센소,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하 1층 중앙동7가),129.0367048,35.09830894,매우우수,HG220008667,부산광역시 중구,2022-10-12
21,어보 광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 10층 중앙동7가),129.0367048,35.09830894,매우우수,HG230006567,부산광역시 중구,2023-09-05
22,수수하지만굉장해롯데광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가),129.0367048,35.09830894,매우우수,HG230002864,부산광역시 중구,2023-05-16
23,딘타이펑코리아 부산광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가),129.0367048,35.09830894,매우우수,HG230006619,부산광역시 중구,2023-09-06
24,차이(Chai)797 롯데광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 중앙동7가),129.0367048,35.09830894,매우우수,HG230001402,부산광역시 중구,2023-03-23
26,샤브보트 롯데백화점광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 10층 중앙동7가),129.0367048,35.09830894,매우우수,HG230006568,부산광역시 중구,2023-09-05
29,홍대개미 롯데백화점광복점,"부산광역시 중구 중앙대로 2(지하1층 중앙동7가, 롯데백화점광복점)",129.0367048,35.09830894,매우우수,HG220005094,부산광역시 중구,2022-07-01
30,집밥이좋다 광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가),129.0367048,35.09830894,매우우수,HG230002822,부산광역시 중구,2023-05-16
31,명품 칼제비,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가),129.0367048,35.09830894,매우우수,HG230006566,부산광역시 중구,2023-09-05
35,퍼틴 롯데백화점 광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가),129.0367048,35.09830894,매우우수,HG230002873,부산광역시 중구,2023-05-16
36,황생가 칼국수 롯데백화점 광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가),129.0367048,35.09830894,매우우수,HG230002815,부산광역시 중구,2023-05-16
37,델리커리 롯데백화점광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 4층 중앙동7가),129.0367048,35.09830894,매우우수,HG230006553,부산광역시 중구,2023-09-05
38,라온롯데백화점광복점,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가),129.0367048,35.09830894,우수,HG230006620,부산광역시 중구,2023-09-06
42,"떡볶이 참 잘하는 집, 떡참 부산대신점",부산광역시 서구 부용로 15-1(서대신동1가),129.0172422,35.10844356,매우우수,HG210010779,부산광역시 서구,2021-11-19
52,꼬기만땅 점보비빔밥,부산광역시 서구 흑교로109번길 6(1층 부용동1가),129.0206849,35.10743206,매우우수,HG230008967,부산광역시 서구,2023-11-14
56,목촌돼지국밥 부산역점,부산광역시 동구 중앙대로179번길 27(부산역 삼정그린코아 더시티 B101호 초량동),129.0372274,35.11356521,매우우수,HG230008535,부산광역시 동구,2023-11-09
57,신발원 신관,부산광역시 동구 대영로243번길 64(초량동),129.0387469,35.11487724,매우우수,HG230002951,부산광역시 동구,2023-05-22
58,동백국수집,부산광역시 동구 홍곡남로18번길 14(1층 수정동),129.039388,35.12560741,매우우수,HG230002090,부산광역시 동구,2023-04-17
62,본 도시락(부산역점),"부산광역시 동구 중앙대로196번길 6-5(초량동,1층)",129.0400516,35.11395562,매우우수,HG180001297,부산광역시 동구,2022-12-26
64,블랙웍,"부산광역시 동구 중앙대로 297(초량동, 2층)",129.0437133,35.12322656,매우우수,HG210000863,부산광역시 동구,2023-02-23
66,양산국밥,부산광역시 동구 중앙대로 206(초량동),129.0450567,35.11760826,매우우수,HG220000028,부산광역시 동구,2022-01-12
67,부산역1층 복순도가,부산광역시 동구 중앙대로 206(1층 초량동),129.0450567,35.11760826,매우우수,HG230008490,부산광역시 동구,2023-11-09
68,산동완탕교자관,"부산광역시 동구 중앙대로296번길 11(1층 101,102호 초량동, 장원하이드파크)",129.0452749,35.12265421,우수,HG230005479,부산광역시 동구,2023-08-07
70,나베야,부산광역시 동구 고관로 133-1(수정동),129.0479514,35.13032,우수,HG230002950,부산광역시 동구,2023-05-22
73,어보 범일점,부산광역시 동구 범일로 125(현대백화점 부산점 9층 범일동),129.0585722,35.14130573,매우우수,HG210009113,부산광역시 동구,2023-09-23
74,전주선비빔,"부산광역시 동구 범일로 125(지하2층 범일동, 현대백화점)",129.0585722,35.14130573,매우우수,HG190001237,부산광역시 동구,2023-09-24
75,메이루,"부산광역시 동구 범일로 125(지하2층호 범일동, 현대백화점)",129.0585722,35.14130573,매우우수,HG190001210,부산광역시 동구,2023-09-24
78,이태리경양식,부산광역시 동구 조방로 14(동일타워 2층 판매2-219호 범일동),129.0634548,35.13873,매우우수,HG230003062,부산광역시 동구,2023-05-25
79,39아구찜,부산광역시 동구 정공단로 39(1층 좌천동),129.0548834,35.1360828,매우우수,HG220001299,부산광역시 동구,2022-03-07
81,(주)부산랑만,부산광역시 동구 범일로 125(현대백화점 부산점 9층 범일동),129.0585722,35.14130573,매우우수,HG220008542,부산광역시 동구,2022-10-06
84,도담샤브 현대백화점 부산점,부산광역시 동구 범일로 125(현대백화점 부산점 9층 범일동),129.0585722,35.14130573,매우우수,HG220008298,부산광역시 동구,2022-09-30
85,본 설렁탕 부산 범일점,부산광역시 동구 조방로 14(동일타워 2층 204호 범일동),129.0634548,35.13873,매우우수,HG220000796,부산광역시 동구,2022-02-14
92,목장원,부산광역시 영도구 절영로 355(2층 동삼동),129.0573635,35.07163803,매우우수,HG210001097,부산광역시 영도구,2023-03-02
93,영도스타코,"부산광역시 영도구 와치로51번길 1-1(1,2층 청학동)",129.0608911,35.08832823,매우우수,HG220009954,부산광역시 영도구,2022-11-14
96,배통 부산 영도1호점,부산광역시 영도구 중리북로41번길 29(동삼동),129.0684202,35.07283902,좋음,HG220007219,부산광역시 영도구,2022-08-30
98,스텔라떡볶이(부산영도점),"부산광역시 영도구 중리로 46-16(동삼동,경진빌딩 101호)",129.0690832,35.0749064,매우우수,HG230004608,부산광역시 영도구,2023-07-10
100,선림,부산광역시 영도구 태종로 730(1층 7호 동삼동),129.0790956,35.07086946,우수,HG230001599,부산광역시 영도구,2023-03-30
101,피자알뽀르또(PIZZA AL PORTO),부산광역시 영도구 동삼오션로 30(150호 동삼동),129.0838231,35.06853769,매우우수,HG230004607,부산광역시 영도구,2023-07-10
102,호지면,부산광역시 영도구 동삼오션로 30(162호 동삼동),129.0838231,35.06853769,매우우수,HG230007377,부산광역시 영도구,2023-10-04
104,카페마렌 청학마루점,부산광역시 영도구 청학남로13번길 18(어울림마당 3층 청학동),129.0594969,35.0907562,우수,HG220003555,부산광역시 영도구,2022-05-19
105,올리버 다이너,부산광역시 영도구 와치로27번길 19(1층 청학동),129.0592534,35.08973974,매우우수,HG220009989,부산광역시 영도구,2022-11-14
110,바른치킨 부산가야점,부산광역시 부산진구 엄광로 62(개금동),129.0229353,35.14787695,매우우수,HG220003466,부산광역시 부산진구,2022-05-16
113,"주식회사냉수탕가든(1,3,4,5,6호동)","부산광역시 부산진구 가야공원로 107(가야동,외1필지 산41-1)",129.0285758,35.14435875,매우우수,HG210002066,부산광역시 부산진구,2023-03-30
115,치킨신드롬 개금점,"부산광역시 부산진구 가야대로 538(상가1동 102호 가야동, 가야롯데캐슬골드아너)",129.0306407,35.1531929,매우우수,HG230002810,부산광역시 부산진구,2023-05-16
118,킹프레소(동의대점),부산광역시 부산진구 가야대로552번길 119(1층 가야동),129.0339863,35.14871145,좋음,HG210010983,부산광역시 부산진구,2021-11-25
120,부경밀면 전문점,부산광역시 부산진구 당감서로 67-1(1층 당감동),129.0365286,35.16655536,매우우수,HG220001350,부산광역시 부산진구,2022-03-07
122,비스트로피자 부산서면점,"부산광역시 부산진구 백양대로78번길 22-7(1층 101호 당감동, 신화빌리지)",129.0408968,35.16306551,매우우수,HG220011006,부산광역시 부산진구,2022-12-12
125,카츠래요,부산광역시 부산진구 백양순환로 155-1(1층 부암동),129.0415376,35.16682782,매우우수,HG230003852,부산광역시 부산진구,2023-06-16
127,메르시마담,부산광역시 부산진구 초읍천로 103-1(초읍동),129.0458874,35.18160917,매우우수,HG220000575,부산광역시 부산진구,2022-02-03
130,찌웅이네숯불두마리치킨(진구1호점),부산광역시 부산진구 성지로137번길 62(1층 초읍동),129.0515038,35.17952334,좋음,HG230005557,부산광역시 부산진구,2023-08-07
131,백운면,"부산광역시 부산진구 동평로235번길 21(1층 104호 연지동, 삼선빌라)",129.0520063,35.17082054,매우우수,HG230005480,부산광역시 부산진구,2023-08-07
132,열정국밥,부산광역시 부산진구 부전로111번길 26(부전동),129.0532273,35.15995715,매우우수,HG230005318,부산광역시 부산진구,2023-07-31
136,킹프레소 서면점,"부산광역시 부산진구 신암로 66(1층 108호 범천동, 범천엘에이치아파트)",129.0547881,35.14738714,매우우수,HG210011030,부산광역시 부산진구,2021-11-25
138,정동진해물탕해물찜,"부산광역시 부산진구 서면문화로 37(부전동, 정동진해물탕2~3층)",129.0554398,35.16044265,매우우수,HG210000374,부산광역시 부산진구,2023-01-28
139,채육식당 부산서면점,부산광역시 부산진구 부전로 33-1(트리니티호텔 2층 부전동),129.0558404,35.15323702,우수,HG220005664,부산광역시 부산진구,2022-07-14
140,모모야마무궁화,"부산광역시 부산진구 가야대로 772(지상41층 부전동, 부산롯데호텔)",129.0564133,35.15679253,매우우수,HG180000074,부산광역시 부산진구,2022-02-21
141,홍대개미 롯데백화점 부산본점,"부산광역시 부산진구 가야대로 772(지하2층 부전동, 롯데백화점)",129.0564133,35.15679253,매우우수,HG220004899,부산광역시 부산진구,2022-06-27
142,페이페이롯데백화점부산본점,"부산광역시 부산진구 가야대로 772(지하2층 부전동, 롯데백화점)",129.0564133,35.15679253,매우우수,HG210005149,부산광역시 부산진구,2023-06-14
143,아모제푸드(주) 카페아모제 부산서면점,"부산광역시 부산진구 가야대로 772(지하2층 부전동, 롯데백화점 부산본점)",129.0564133,35.15679253,우수,HG200000638,부산광역시 부산진구,2022-02-27
144,시마스시,"부산광역시 부산진구 가야대로 772(지하2층 부전동, 롯데백화점)",129.0564133,35.15679253,매우우수,HG210006961,부산광역시 부산진구,2023-07-26
145,도림,"부산광역시 부산진구 가야대로 772(지상41층 부전동, 부산롯데호텔)",129.0564133,35.15679253,매우우수,HG200000598,부산광역시 부산진구,2022-02-25
147,함경면옥,부산광역시 부산진구 부전로66번길 32(부전동),129.0563996,35.15573801,매우우수,HG210011179,부산광역시 부산진구,2021-11-30
148,롯데컬처웍스(주)롯데시네마부산본점스위트샵,부산광역시 부산진구 가야대로 772(10층 부전동),129.0564133,35.15679253,매우우수,HG210005195,부산광역시 부산진구,2023-06-14
149,후지소바서면점,부산광역시 부산진구 가야대로 772(지하2층 부전동),129.0564133,35.15679253,매우우수,HG230004073,부산광역시 부산진구,2023-06-22
150,치면식당,부산광역시 부산진구 가야대로 772(롯데백화점부산본점 지하2층 부전동),129.0564133,35.15679253,우수,HG200000655,부산광역시 부산진구,2022-02-27
151,히바린롯데부산본점,부산광역시 부산진구 가야대로 772(지하1층 부전동),129.0564133,35.15679253,매우우수,HG200000666,부산광역시 부산진구,2022-02-27
152,크리스탈제이드 서면점,부산광역시 부산진구 가야대로 772(롯데백화점부산본점 9층 부전동),129.0564133,35.15679253,매우우수,HG200000617,부산광역시 부산진구,2022-02-27
153,바르미 한정식샤브,부산광역시 부산진구 가야대로 772(9층 부전동),129.0564133,35.15679253,매우우수,HG230006005,부산광역시 부산진구,2023-08-21
154,갓텐스시 롯데백화점부산본점,부산광역시 부산진구 가야대로 772(롯데백화점부산본점 지하1층 부전동),129.0564133,35.15679253,매우우수,HG220007162,부산광역시 부산진구,2022-08-29
155,연남토마롯데백화점부산본점,부산광역시 부산진구 가야대로 772(롯데백화점부산본점 9층 부전동),129.0564133,35.15679253,매우우수,HG230003916,부산광역시 부산진구,2023-06-19
156,진가와 부산본점,부산광역시 부산진구 가야대로 772(9층 부전동),129.0564133,35.15679253,매우우수,HG230004168,부산광역시 부산진구,2023-06-26
157,에머이(emoi)롯데서면점,"부산광역시 부산진구 가야대로 772(지하1층 부전동, 롯데백화점 부산본점)",129.0564133,35.15679253,매우우수,HG180001257,부산광역시 부산진구,2022-12-21
158,차이797롯데부산본점,부산광역시 부산진구 가야대로 772(지하1층 부전동),129.0564133,35.15679253,매우우수,HG200000634,부산광역시 부산진구,2022-02-27
159,라세느2,"부산광역시 부산진구 가야대로 772(5층 부전동, 부산롯데호텔)",129.0564133,35.15679253,매우우수,HG170000633,부산광역시 부산진구,2021-12-12
160,영빈루주식회사,"부산광역시 부산진구 가야대로 772(지하2층 부전동, 롯데백화점 부산본점)",129.0564133,35.15679253,매우우수,HG210005206,부산광역시 부산진구,2023-06-14
161,탄탄면공방부산롯데서면점,"부산광역시 부산진구 가야대로 772(지하1층 부전동, 롯데백화점)",129.0564133,35.15679253,매우우수,HG220010897,부산광역시 부산진구,2022-12-09
162,T.G.I.F 롯데백화점부산본점,"부산광역시 부산진구 가야대로 772(지상9층 부전동, 롯데백화점)",129.0564133,35.15679253,매우우수,HG180000996,부산광역시 부산진구,2022-11-05
163,번패티번 롯데백화점 부산본점,"부산광역시 부산진구 가야대로 772(지하1층 부전동, 롯데백화점부산본점)",129.0564133,35.15679253,매우우수,HG220007341,부산광역시 부산진구,2022-09-01
165,나미나미,부산광역시 부산진구 서면로 20(1층 부전동),129.0581774,35.15233324,매우우수,HG230000193,부산광역시 부산진구,2023-01-20
167,리미니 서면PEER점,"부산광역시 부산진구 중앙대로 664(1층 101호 부전동, 이랜드 PEER 서면)",129.0595996,35.15197826,매우우수,HG230001041,부산광역시 부산진구,2023-03-14
168,쉐이크쉑 서면,부산광역시 부산진구 중앙대로 672(서면피에스타 1층 110호 부전동),129.0596019,35.15300583,매우우수,HG220008261,부산광역시 부산진구,2022-09-29
169,정성담은,부산광역시 부산진구 범일로 148(신부산학원 지상1층 범천동),129.0595846,35.14321684,매우우수,HG220009604,부산광역시 부산진구,2022-11-03
172,가련한부엌,부산광역시 부산진구 서전로10번길 22-6(지상1층 부전동),129.0601042,35.15703066,좋음,HG230005304,부산광역시 부산진구,2023-07-31
174,철인7호,부산광역시 부산진구 서전로10번길 31-3(1층 부전동),129.0601403,35.15642641,매우우수,HG220000552,부산광역시 부산진구,2022-02-03
175,슬림비빔밥,부산광역시 부산진구 중앙대로680번가길 33-9(1층 부전동),129.0601964,35.15483045,좋음,HG230008136,부산광역시 부산진구,2023-10-30
176,프릭스버거 부산서면점,부산광역시 부산진구 중앙대로680번가길 15(1층 부전동),129.0606483,35.15413242,매우우수,HG230004163,부산광역시 부산진구,2023-06-26
177,켄코,부산광역시 부산진구 자유평화로 15(2층 201호 범천동),129.0615281,35.14161335,매우우수,HG230005798,부산광역시 부산진구,2023-08-11
179,막이오름부산서면점,부산광역시 부산진구 중앙대로680번가길 80-16(2층 부전동),129.0614497,35.15668535,좋음,HG220002201,부산광역시 부산진구,2022-04-06
180,더만족 서면점,부산광역시 부산진구 서전로9번길 47(1층 부전동),129.0614786,35.15974983,우수,HG220005458,부산광역시 부산진구,2022-07-11
182,양산도 서면본점,부산광역시 부산진구 동천로 58(A동 1층 102호 전포동),129.0625773,35.15393522,매우우수,HG220003009,부산광역시 부산진구,2022-04-29
183,롯데컬처웍스(주)롯데시네마서면,부산광역시 부산진구 동천로 92(지상6층 전포동),129.0630128,35.15703218,매우우수,HG210005219,부산광역시 부산진구,2023-06-14
184,(주)시민장례식장,부산광역시 부산진구 자유평화로 31(지하1층 범천동),129.0630095,35.14160936,매우우수,HG230004947,부산광역시 부산진구,2023-07-19
185,반궁서면엔씨점,"부산광역시 부산진구 동천로 92(5층 전포동, 엔씨백화점)",129.0630128,35.15703218,매우우수,HG220002321,부산광역시 부산진구,2022-04-11
186,로운엔씨서면점,"부산광역시 부산진구 동천로 92(6층 전포동, 엔씨)",129.0630128,35.15703218,매우우수,HG220002340,부산광역시 부산진구,2022-04-11
187,피자몰엔씨서면점,"부산광역시 부산진구 동천로 92(6층 전포동, 엔씨)",129.0630128,35.15703218,매우우수,HG220002313,부산광역시 부산진구,2022-04-11
188,테루엔씨(NC)서면점,"부산광역시 부산진구 동천로 92(전포동, 지상5층일부)",129.0630128,35.15703218,매우우수,HG220002328,부산광역시 부산진구,2022-04-11
189,자연별곡엔씨서면점,"부산광역시 부산진구 동천로 92(5층 전포동, 엔씨)",129.0630128,35.15703218,매우우수,HG220002302,부산광역시 부산진구,2022-04-11
190,애슐리퀸즈엔씨서면점,"부산광역시 부산진구 동천로 92(5층 전포동, 엔씨)",129.0630128,35.15703218,우수,HG220002341,부산광역시 부산진구,2022-04-11
191,스시투어,부산광역시 부산진구 동천로 92(엔씨서면점 6층 전포동),129.0630128,35.15703218,매우우수,HG220002344,부산광역시 부산진구,2022-04-11
192,케이에프씨부산지오21,"부산광역시 부산진구 동천로 4(1층 1013,1014,1015호 전포동, 지오플레이스)",129.0639784,35.14943396,매우우수,HG230001083,부산광역시 부산진구,2023-03-14
193,샐러드마비에(SALAD MAVIE),부산광역시 부산진구 서전로46번길 85(1층 전포동),129.0649574,35.15381514,매우우수,HG230001573,부산광역시 부산진구,2023-03-30
195,'sTicket(스티켓),부산광역시 부산진구 서전로68번길 38-6(1층 일부 전포동),129.0669548,35.15632144,매우우수,HG230006044,부산광역시 부산진구,2023-08-23
196,덕수파스타 전포,부산광역시 부산진구 서전로68번길 131(1층 전포동),129.0673686,35.15187392,매우우수,HG230007395,부산광역시 부산진구,2023-10-04
198,리풀,부산광역시 부산진구 동성로87번길 7(1층 우측호 전포동),129.0677687,35.15813507,매우우수,HG230001034,부산광역시 부산진구,2023-03-14
208,하삼동 부암점,부산광역시 부산진구 백양산로 55(백양상가 1층 102호 부암동),129.0307914,35.17380652,매우우수,HG230005003,부산광역시 부산진구,2023-07-20
210,카렌부산서면점,부산광역시 부산진구 가야대로 772(지하1층 부전동),129.0564133,35.15679253,매우우수,HG230003918,부산광역시 부산진구,2023-06-19
211,스테이크어스NC서면점,부산광역시 부산진구 동천로 92(엔씨백화점 6층 전포동),129.0630128,35.15703218,매우우수,HG220002342,부산광역시 부산진구,2022-04-11
212,아이핫팟서면점,"부산광역시 부산진구 가야대로 772(지하1층 부전동, 롯데백화점)",129.0564133,35.15679253,매우우수,HG220010868,부산광역시 부산진구,2022-12-09
214,토끼정,"부산광역시 부산진구 가야대로 772(지하1층 부전동, 롯데백화점부산본점)",129.0564133,35.15679253,매우우수,HG230003919,부산광역시 부산진구,2023-06-19
215,라화쿵부부산서면점,부산광역시 부산진구 가야대로 772(지하2층 부전동),129.0564133,35.15679253,매우우수,HG210006993,부산광역시 부산진구,2023-07-26
216,용호동낙지 롯데부산점,부산광역시 부산진구 가야대로 772(롯데백화점부산본점 지하1층 부전동),129.0564133,35.15679253,매우우수,HG210004954,부산광역시 부산진구,2023-06-08
217,청와정,"부산광역시 부산진구 동평로44번길 55(2,3층 당감동)",129.0360909,35.16407126,매우우수,HG220010663,부산광역시 부산진구,2022-12-05
220,양산도 롯데백화점부산본점,부산광역시 부산진구 가야대로 772(9층 부전동),129.0564133,35.15679253,매우우수,HG200004425,부산광역시 부산진구,2022-07-15
221,강산면옥부산지점,부산광역시 부산진구 가야대로 772(9층 부전동),129.0564133,35.15679253,매우우수,HG200000621,부산광역시 부산진구,2022-02-27
228,피자덕,부산광역시 부산진구 서전로 70-1(1층 전포동),129.0674551,35.15765109,우수,HG220004857,부산광역시 부산진구,2022-06-27
229,인생아구찜 부산진구점,"부산광역시 부산진구 엄광로250번길 4(C동 101호 가야동, 금동빌라)",129.0384041,35.15263075,매우우수,HG230006477,부산광역시 부산진구,2023-09-01
230,바른치킨 부산당감점,부산광역시 부산진구 백양순환로17번길 5-2(1층 당감동),129.0327391,35.16636242,매우우수,HG220010785,부산광역시 부산진구,2022-12-08
231,매드포갈릭 롯데부산본점,부산광역시 부산진구 가야대로 772(롯데백화점부산본점 9층 부전동),129.0564133,35.15679253,매우우수,HG220007314,부산광역시 부산진구,2022-08-31
232,샐픽(salpick),부산광역시 부산진구 가야대로507번길 164(3층 가야동),129.034872,35.15624857,매우우수,HG220001342,부산광역시 부산진구,2022-03-07
235,와썹피자,부산광역시 부산진구 전포대로276번길 15(2층 전포동),129.0662864,35.16144724,매우우수,HG220001222,부산광역시 부산진구,2022-03-02
236,가마솥골목통닭,부산광역시 동래구 사직북로63번길 55(사직동),129.0582083,35.19786221,매우우수,HG230005012,부산광역시 동래구,2023-07-21
237,하루엔소쿠 사직점,부산광역시 동래구 사직북로19번길 40(1층 101호 사직동),129.058256,35.19730293,매우우수,HG230000263,부산광역시 동래구,2023-01-27
238,팔복통닭,부산광역시 동래구 사직로58번길 33-6(1~3층 사직동),129.0587574,35.19701911,매우우수,HG210011436,부산광역시 동래구,2021-12-09
243,불로닭발,"부산광역시 동래구 사직북로 4(사직동 자이언츠 파크 1층 117,118,119호 사직동)",129.0613611,35.19626616,매우우수,HG230005315,부산광역시 동래구,2023-07-31
244,정직유부 사직야구장,부산광역시 동래구 사직로 45(사직구장 2층 C4-1호 사직동),129.0598874,35.1944042,매우우수,HG230002667,부산광역시 동래구,2023-05-08
247,유부부 사직미남점,부산광역시 동래구 아시아드대로 147(1층 사직동),129.0652215,35.19756627,매우우수,HG220000514,부산광역시 동래구,2022-01-28
249,(주)장례식장 아시아드식당,부산광역시 동래구 여고로 42(6층 사직동),129.0686095,35.19549925,매우우수,HG220001944,부산광역시 동래구,2022-03-28
256,주식회사세연정,부산광역시 동래구 충렬대로 149(온천동),129.0769402,35.20517834,매우우수,HG210011492,부산광역시 동래구,2021-12-13
257,미스터스시 동래점,부산광역시 동래구 중앙대로1381번길 11(온천동),129.0772311,35.21056602,좋음,HG190000122,부산광역시 동래구,2023-02-25
258,부산면가,부산광역시 동래구 중앙대로 1393(롯데백화점 지하1층 온천동),129.0774768,35.21170859,매우우수,HG220001704,부산광역시 동래구,2022-03-22
259,한끼닭칼국수 롯데백화점 동래점,부산광역시 동래구 중앙대로 1393(8층 온천동),129.0774768,35.21170859,매우우수,HG230003818,부산광역시 동래구,2023-06-16
260,차이홍,"부산광역시 동래구 중앙대로 1393(온천동, 롯데백화점동래점8층)",129.0774768,35.21170859,우수,HG220008367,부산광역시 동래구,2022-09-30
261,대수정 롯데동래점,"부산광역시 동래구 중앙대로 1393(8층 온천동, 롯데백화점)",129.0774768,35.21170859,매우우수,HG230003821,부산광역시 동래구,2023-06-16
263,롯데컬처웍스(주)롯데시네마 동래,부산광역시 동래구 중앙대로 1393(8층 온천동),129.0774768,35.21170859,매우우수,HG210006651,부산광역시 동래구,2023-07-19
264,우리샤브,"부산광역시 동래구 중앙대로 1393(온천동, 롯데백화잠 지하1층)",129.0774768,35.21170859,매우우수,HG220001681,부산광역시 동래구,2022-03-22
265,샤브보트롯데백화점동래점,부산광역시 동래구 중앙대로 1393(롯데백화점 8층 온천동),129.0774768,35.21170859,매우우수,HG230000461,부산광역시 동래구,2023-02-10
266,버거스 올마이티 동래롯데점,부산광역시 동래구 중앙대로 1393(롯데백화점 1층 온천동),129.0774768,35.21170859,매우우수,HG220008350,부산광역시 동래구,2022-09-30
267,로카보어테이블,부산광역시 동래구 중앙대로 1393(롯데백화점 1층 온천동),129.0774768,35.21170859,매우우수,HG220008295,부산광역시 동래구,2022-09-30
268,중식대가,부산광역시 동래구 금강로 83(1층 온천동),129.0780897,35.21652552,매우우수,HG220009156,부산광역시 동래구,2022-10-25
270,지우분식,"부산광역시 동래구 온천장로65번길 9(1층 125호 온천동, 동래 3차 SK VIEW)",129.0798129,35.21642902,매우우수,HG220006753,부산광역시 동래구,2022-08-16
271,밀대장79,부산광역시 동래구 명륜로129번나길 11(명륜동),129.080276,35.20579758,매우우수,HG210007775,부산광역시 동래구,2023-08-13
273,키치마루,부산광역시 동래구 명륜로117번길 25(명륜동),129.082048,35.2036094,매우우수,HG230005535,부산광역시 동래구,2023-08-07
274,리스또란테 금정(Ristorante GEUMJEONG),부산광역시 동래구 금강공원로20번길 23(온천동),129.0822581,35.22024704,매우우수,HG170000534,부산광역시 동래구,2021-11-17
281,열정국밥,부산광역시 동래구 동래시장길 37-1(1층 일부호 복천동),129.0864586,35.20411969,우수,HG230007453,부산광역시 동래구,2023-10-06
286,라객마라탕,"부산광역시 동래구 명장로 65(상가1동 113호 명장동, e편한세상 동래명장)",129.1054928,35.20510095,매우우수,HG220009360,부산광역시 동래구,2022-11-01
291,파스타보이즈 안락점,부산광역시 동래구 명장로127번길 7(1층 명장동),129.1128746,35.20040915,매우우수,HG220005306,부산광역시 동래구,2022-07-06
295,목동버거동래수안점,부산광역시 동래구 명륜로94번길 23(1층 명륜동),129.0837798,35.20335953,매우우수,HG230003810,부산광역시 동래구,2023-06-16
298,제주항갈치고등어쌈정식,부산광역시 동래구 중앙대로 1393(롯데백화점 8층 온천동),129.0774768,35.21170859,매우우수,HG220008296,부산광역시 동래구,2022-09-30
299,롤리아 롯데백화점동래점,부산광역시 동래구 중앙대로 1393(롯데백화점 지하1층 온천동),129.0774768,35.21170859,매우우수,HG220001653,부산광역시 동래구,2022-03-17
301,스시마이우블랙 롯데백화점동래점,부산광역시 동래구 중앙대로 1393(롯데백화점 지하1층 온천동),129.0774768,35.21170859,매우우수,HG220001662,부산광역시 동래구,2022-03-18
303,꾸브라꼬 안락명장점,부산광역시 동래구 명안로25번길 46(1층 안락동),129.1021433,35.19942577,우수,HG220005291,부산광역시 동래구,2022-07-06
